# Fields: PRG CRC, Name, Genie Code (HEX), Pro Action Rocky Code (HEX), Address (HEX), Value (HEX), Compare Value (HEX), IsPrgOffset, Description
DF58FC5A;10-Yard Fight (USA, Europe);ZEEXIPIE;;;;;0;Your team runs faster
C62793CF;Castlevania II - Simon's Quest (USA);IYSKZIAI;;;;;0;Start with 75 hearts
C62793CF;Castlevania II - Simon's Quest (USA);SANXTPSZ;;;;;0;Always get the best ending
C62793CF;Castlevania II - Simon's Quest (USA);EVUELANT;;;;;0;Invincibility against water (1 of 8)
C62793CF;Castlevania II - Simon's Quest (USA);VNUEGAEK;;;;;0;Invincibility against water (7 of 8)
C62793CF;Castlevania II - Simon's Quest (USA);EYKEYPEI;;;;;0;Towns never sleep (can enter doors) (2 of 2)
C62793CF;Castlevania II - Simon's Quest (USA);EUXEPZEI;;;;;0;Enemies always drop large hearts (1 of 3)
C62793CF;Castlevania II - Simon's Quest (USA);SXXETXSU;;;;;0;Enemies always drop large hearts (2 of 3)
C62793CF;Castlevania II - Simon's Quest (USA);XNUAAZGE;;;;;0;Enemies always drop large hearts (3 of 3)
C62793CF;Castlevania II - Simon's Quest (USA);ZASATYPA;;;;;0;Move faster (4 of 4)
C62793CF;Castlevania II - Simon's Quest (USA);VYNAANNN;;;;;0;Move faster (1 of 4)
C62793CF;Castlevania II - Simon's Quest (USA);AEXEYYPP;;;;;0;Towns never sleep (can enter doors) (1 of 2)
C62793CF;Castlevania II - Simon's Quest (USA);VYOAEONN;;;;;0;Move faster (2 of 4)
C62793CF;Castlevania II - Simon's Quest (USA);ZAOEUPPA;;;;;0;Move faster (3 of 4)
C62793CF;Castlevania II - Simon's Quest (USA);EYNGEIEI;;;;;0;Ponds open instantly without needing a Crystal
C62793CF;Castlevania II - Simon's Quest (USA);EYNIVAEL;;;;;0;Can use sub-weapons regardless of Heart count
C62793CF;Castlevania II - Simon's Quest (USA);GENTUIYA;;;;;0;Buy Thorn Whip and receive the Flame Whip (do not buy any other whips)
C62793CF;Castlevania II - Simon's Quest (USA);NYXVOTAX;;;;;0;Buy a White Crystal and receive the Red Crystal and all of Dracula's Relics
C62793CF;Castlevania II - Simon's Quest (USA);ESOVETEY;;;;;0;Faster dialog text
C62793CF;Castlevania II - Simon's Quest (USA);VKVYEVNN;;;;;0;Invincibility against water (8 of 8)
C62793CF;Castlevania II - Simon's Quest (USA);UEVYOVNN;;;;;0;Invincibility against water (6 of 8)
C62793CF;Castlevania II - Simon's Quest (USA);PEVYXVNY;;;;;0;Invincibility against water (5 of 8)
C62793CF;Castlevania II - Simon's Quest (USA);GKVYUVNN;;;;;0;Invincibility against water (2 of 8)
C62793CF;Castlevania II - Simon's Quest (USA);KNVYKVNY;;;;;0;Invincibility against water (4 of 8)
C62793CF;Castlevania II - Simon's Quest (USA);KKVYSVNY;;;;;0;Invincibility against water (3 of 8)
C62793CF;Castlevania II - Simon's Quest (USA);AIKAIAEI;;;;;0;Invincibility against poisonous swamps and spikes
C62793CF;Castlevania II - Simon's Quest (USA);ANVAZLEI;;;;;0;Walk through walls
C62793CF;Castlevania II - Simon's Quest (USA);ZASATYPA;;;;;0;Walk faster (4 of 4)
C62793CF;Castlevania II - Simon's Quest (USA);VYNAANNN;;;;;0;Walk faster (1 of 4)
C62793CF;Castlevania II - Simon's Quest (USA);VYOAEONN;;;;;0;Walk faster (2 of 4)
C62793CF;Castlevania II - Simon's Quest (USA);ZAOEUPPA;;;;;0;Walk faster (3 of 4)
C62793CF;Castlevania II - Simon's Quest (USA);;;0031;03;;0;Infinite lives (alt)
C62793CF;Castlevania II - Simon's Quest (USA);;;0048;F0;;0;Infinite hearts
C62793CF;Castlevania II - Simon's Quest (USA);;;004A;7F;;0;Have all Daggers, Holy Water, Diamond, Flame and Oak Stake
C62793CF;Castlevania II - Simon's Quest (USA);;;004C;99;;0;Infinite Laurels (alt)
C62793CF;Castlevania II - Simon's Quest (USA);;;004D;08;;0;Infinite Garlic on pick-up
C62793CF;Castlevania II - Simon's Quest (USA);;;0080;50;;0;Infinite health (alt)
C62793CF;Castlevania II - Simon's Quest (USA);;;0085;02;;0;Stops time (time set to 12:02)
C62793CF;Castlevania II - Simon's Quest (USA);;;0091;20;;0;Have White Crystal
C62793CF;Castlevania II - Simon's Quest (USA);;;0091;3F;;0;Have all Dracula's parts and White Crystal
C62793CF;Castlevania II - Simon's Quest (USA);;;0091;40;;0;Have Blue Crystal
C62793CF;Castlevania II - Simon's Quest (USA);;;0091;5F;;0;Have all Dracula's parts and Blue Crystal
C62793CF;Castlevania II - Simon's Quest (USA);;;0091;60;;0;Have Red Crystal
C62793CF;Castlevania II - Simon's Quest (USA);;;0091;7F;;0;Have all Dracula's parts and Red Crystal
C62793CF;Castlevania II - Simon's Quest (USA);;;0092;0F;;0;Have Garlic, Laurels, Silk Bag and Magic Cross
C62793CF;Castlevania II - Simon's Quest (USA);;;0434;04;;0;Have Fire Whip
C62793CF;Castlevania II - Simon's Quest (USA);;;04F8;02;;0;Invincibility (alt 2)
95CA9EC7;Castlevania III - Dracula's Curse (USA);EIOAZPEY;;;;;0;Invincibility (disable if you cannot enter a door)
95CA9EC7;Castlevania III - Dracula's Curse (USA);SZKLPZSA;;;;;0;Invincibility (disable if you cannot enter a door) (alt)
95CA9EC7;Castlevania III - Dracula's Curse (USA);OXEEZZSE;;;;;0;Infinite health
95CA9EC7;Castlevania III - Dracula's Curse (USA);OXOAUPSE;;;;;0;Infinite lives
95CA9EC7;Castlevania III - Dracula's Curse (USA);AEELYXAP;;;;;0;Hit anywhere (Whip)
95CA9EC7;Castlevania III - Dracula's Curse (USA);AVVAELAP;;;;;0;Multi-jump (01 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);EISOKAIV;;;;;0;Multi-jump (02 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);EPSPKAEL;;;;;0;Multi-jump (03 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);IASONATZ;;;;;0;Multi-jump (04 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);IASOXEGA;;;;;0;Multi-jump (05 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);IAVPOEAA;;;;;0;Multi-jump (06 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);OZSOOAES;;;;;0;Multi-jump (07 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);PSSPINYG;;;;;0;Multi-jump (08 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);PSVPYUYG;;;;;0;Multi-jump (09 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);SASOUESX;;;;;0;Multi-jump (10 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);SASPVESX;;;;;0;Multi-jump (11 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);SZSPOAGA;;;;;0;Multi-jump (12 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);SZUPOASA;;;;;0;Multi-jump (13 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);TZSPXEOG;;;;;0;Multi-jump (14 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);ZASPUEAE;;;;;0;Multi-jump (15 of 15)
95CA9EC7;Castlevania III - Dracula's Curse (USA);AEVOZTTA;;;;;0;Walk through most walls (1 of 4)
95CA9EC7;Castlevania III - Dracula's Curse (USA);AEVPPVYA;;;;;0;Walk through most walls (2 of 4)
95CA9EC7;Castlevania III - Dracula's Curse (USA);AAOOIYUI;;;;;0;Walk through most walls (3 of 4)
95CA9EC7;Castlevania III - Dracula's Curse (USA);AAXPTNXG;;;;;0;Walk through most walls (4 of 4)
95CA9EC7;Castlevania III - Dracula's Curse (USA);ATUEGXSA;;;;;0;No knock-back when hurt
95CA9EC7;Castlevania III - Dracula's Curse (USA);PALUYL;;;;;0;Start with 9500 seconds
95CA9EC7;Castlevania III - Dracula's Curse (USA);OOKPPAIE;;;;;0;Start each stage with 99 hearts
95CA9EC7;Castlevania III - Dracula's Curse (USA);AAUPLLAG;;;;;0;Bosses have no health
95CA9EC7;Castlevania III - Dracula's Curse (USA);LAUPLVPA;;;;;0;High jump
95CA9EC7;Castlevania III - Dracula's Curse (USA);ZEVOGTPA;;;;;0;Walk twice as fast to the right
95CA9EC7;Castlevania III - Dracula's Curse (USA);VYXOANNN;;;;;0;Walk twice as fast to the left
95CA9EC7;Castlevania III - Dracula's Curse (USA);OPELUZEP;;;;;0;Infinite hearts
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;001A;00;;0;Remove invincibility blinking
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;01;;0;Start on stage 02 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;02;;0;Start on stage 03 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;03;;0;Start on stage 04 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;04;;0;Start on stage 05 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;05;;0;Start on stage 06 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;06;;0;Start on stage 07 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;07;;0;Start on stage 08 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;08;;0;Start on stage 09 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;09;;0;Start on stage 10 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;0A;;0;Start on stage 11 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;0B;;0;Start on stage 12 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;0C;;0;Start on stage 13 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;0D;;0;Start on stage 14 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0032;0E;;0;Start on stage 15 (glitchy if you die)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0035;99;;0;Infinite lives (alt)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;003A;01;;0;Enable Sypha
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;003A;02;;0;Enable Grant
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;003A;03;;0;Enable Alucard
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;003C;40;;0;Infinite health (alt)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0080;02;;0;Invincibility (blinking) (disable if you cannot enter a door)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0084;99;;0;Infinite hearts
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0087;02;;0;Have Triple Shot (III)
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0085;01;;0;Trevor Belmont's sub-weapon - Axe
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0085;02;;0;Trevor Belmont's sub-weapon - Cross
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0085;03;;0;Trevor Belmont's sub-weapon - Dagger
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0085;04;;0;Trevor Belmont's sub-weapon - Holy Water
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0085;0B;;0;Trevor Belmont's sub-weapon - Clock
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0086;05;;0;Sypha Belnades' sub-weapon - Fire Spell
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0086;06;;0;Sypha Belnades' sub-weapon - Ice Spell
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0086;07;;0;Sypha Belnades' sub-weapon - Lightning Spell
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0086;08;;0;Grant Danasty's sub-weapon - Dagger
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0086;09;;0;Grant Danasty's sub-weapon - Axe
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;0086;0B;;0;Grant Danasty's sub-weapon - Clock
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;008E;02;;0;Trevor Belmont has best Whip
95CA9EC7;Castlevania III - Dracula's Curse (USA);;;008F;02;;0;Alucard has best attack
99DC6917;Challenge of the Dragon (Asia) (PAL) (Unl);ATNXPAEY;;;;;0;Invincibility
99DC6917;Challenge of the Dragon (Asia) (PAL) (Unl);SZXZAPVG;;;;;0;Infinite health
99DC6917;Challenge of the Dragon (Asia) (PAL) (Unl);OZOEXYVK;;;;;0;Infinite lives
CA114AAC;Challenge of the Dragon (USA) (Unl);SZSTZXSO;;;;;0;Infinite health
CA114AAC;Challenge of the Dragon (USA) (Unl);OUOVZKOO;;;;;0;Infinite lives
CA114AAC;Challenge of the Dragon (USA) (Unl);ASXTVGEI;;;;;0;Always have Bombs
CDC641FC;Championship Pool (USA);PAOUYALA;;;;;0;1 foul loses the game (instead of 3) - only in 10-ball in party mode
CDC641FC;Championship Pool (USA);ZAOUYALA;;;;;0;2 fouls in a row loses the game - only on 9 and 10-ball in party mode
CDC641FC;Championship Pool (USA);SLNUKXSO;;;;;0;Fouls don't count - only on 9 and 10-ball and rotation in party mode
CDC641FC;Championship Pool (USA);SUOLXXSO;;;;;0;Number of fouls is not cleared after a good shot (3 fouls don't have to be in a row to lose) - only on 10-ball in party mode
CDC641FC;Championship Pool (USA);OZVETASX;;;;;0;Always break in XX (1 of 2)
CDC641FC;Championship Pool (USA);AAVEYEST;;;;;0;Always break in 9 or 10-ball (2 of 2) - P1
CDC641FC;Championship Pool (USA);PAVEYEST;;;;;0;Always break in 9 or 10-ball (2 of 2) - P2
4A5A4E1E;Cheetahmen II (USA) (Unl);SXEZGUVK;;;;;0;Infinite health - level 4
4A5A4E1E;Cheetahmen II (USA) (Unl);SXUXGUVK;;;;;0;Infinite health - level 1 and 2
4A5A4E1E;Cheetahmen II (USA) (Unl);SXSXGUVK;;;;;0;Infinite health - level 3
4A5A4E1E;Cheetahmen II (USA) (Unl);SXXUIXVK;;;;;0;Infinite lives - level 4
4A5A4E1E;Cheetahmen II (USA) (Unl);SZEUYUVK;;;;;0;Infinite lives - level 3
4A5A4E1E;Cheetahmen II (USA) (Unl);SZNUAUVK;;;;;0;Infinite lives - level 1 and 2
3484AB0C;Chessmaster, The (USA);AAVKNLTI;;;;;0;Move pieces anywhere (1 of 3)
3484AB0C;Chessmaster, The (USA);SZNGULSA;;;;;0;Move pieces anywhere (3 of 3)
3484AB0C;Chessmaster, The (USA);SZNKELSA;;;;;0;Move pieces anywhere (2 of 3)
02931525;Chip 'n Dale - Rescue Rangers (USA);AOEITEEN;;;;;0;Infinite health
02931525;Chip 'n Dale - Rescue Rangers (USA);AAKGSGPA;;;;;0;Multi-jump (1 of 2)
02931525;Chip 'n Dale - Rescue Rangers (USA);SXXKEOZA;;;;;0;Multi-jump (2 of 2)
02931525;Chip 'n Dale - Rescue Rangers (USA);ATUEENSL;;;;;0;Freeze mechanical bulldog
02931525;Chip 'n Dale - Rescue Rangers (USA);AVKAVNSL;;;;;0;Freeze mechanical mice
02931525;Chip 'n Dale - Rescue Rangers (USA);AVOPTESL;;;;;0;Freeze buzzer
02931525;Chip 'n Dale - Rescue Rangers (USA);AVNOLKSL;;;;;0;Freeze buzz bomb
02931525;Chip 'n Dale - Rescue Rangers (USA);AVVPZSSL;;;;;0;Freeze racket-rod
02931525;Chip 'n Dale - Rescue Rangers (USA);ATSOYKSL;;;;;0;Freeze ditz
02931525;Chip 'n Dale - Rescue Rangers (USA);ATSPANSL;;;;;0;Freeze hawk bomber
02931525;Chip 'n Dale - Rescue Rangers (USA);AVVOOUSL;;;;;0;Freeze bouncing boxes
02931525;Chip 'n Dale - Rescue Rangers (USA);ZEXKNPTE;;;;;0;Mega-jump
02931525;Chip 'n Dale - Rescue Rangers (USA);GAEIIEVI;;;;;0;Never get stunned
02931525;Chip 'n Dale - Rescue Rangers (USA);IVEKINEO;;;;;0;Press Start to finish the level
CCA983F8;Chubby Cherub (USA);SZEAYZVG;;;;;0;Infinite lives
CCA983F8;Chubby Cherub (USA);SZEXIYSA;;;;;0;Infinite power
CCA983F8;Chubby Cherub (USA);AEOAAZZA;;;;;0;Start with 1 life
CCA983F8;Chubby Cherub (USA);IEOAAZZA;;;;;0;Start with double lives
CCA983F8;Chubby Cherub (USA);AEOAAZZE;;;;;0;Start with triple lives
CCA983F8;Chubby Cherub (USA);GEVAKVAA;;;;;0;Half regular power gained from food
CCA983F8;Chubby Cherub (USA);PENXATZA;;;;;0;Slow down power loss on the ground
CCA983F8;Chubby Cherub (USA);LENXTVPA;;;;;0;Slow down power loss in the air
CCA983F8;Chubby Cherub (USA);ZANEVSUT;;;;;0;Infinite Gau (shots)
CCA983F8;Chubby Cherub (USA);AASXOAGE;;;;;0;Double Gau (shots) on candy pick-up
CCA983F8;Chubby Cherub (USA);IEOALZPA;;;;;0;Start on Stage 5 (1 of 2)
CCA983F8;Chubby Cherub (USA);GEOAPZAA;;;;;0;Start on Stage 5 (2 of 2)
CCA983F8;Chubby Cherub (USA);ZEOALZPE;;;;;0;Start on Stage 10 (1 of 2)
CCA983F8;Chubby Cherub (USA);PEOAPZAE;;;;;0;Start on Stage 10 (2 of 2)
05B3F461;Circus Caper (USA);SYNNPGLA;;;;;0;Invincibility in normal levels (1 of 3)
05B3F461;Circus Caper (USA);TANNAGZS;;;;;0;Invincibility in normal levels (2 of 3)
05B3F461;Circus Caper (USA);AZNYYKSZ;;;;;0;Invincibility in normal levels (3 of 3)
05B3F461;Circus Caper (USA);GZEYPSSE;;;;;0;Infinite power (health)
05B3F461;Circus Caper (USA);SZEYPSSE;;;;;0;Infinite power (health) (alt)
05B3F461;Circus Caper (USA);AASVNAZA;;;;;0;Full health from food
05B3F461;Circus Caper (USA);NNOTNLAE;;;;;0;Start with lots of weapons
05B3F461;Circus Caper (USA);ZEVGGAPA;;;;;0;Start on stage 2 (starts on stage 1 after continuing)
05B3F461;Circus Caper (USA);LEVGGAPA;;;;;0;Start on stage 3 (starts on stage 1 after continuing)
05B3F461;Circus Caper (USA);GEVGGAPA;;;;;0;Start on stage 4 (starts on stage 1 after continuing)
05B3F461;Circus Caper (USA);IEVGGAPA;;;;;0;Start on stage 5 (starts on stage 1 after continuing)
05B3F461;Circus Caper (USA);TEVGGAPA;;;;;0;Start on stage 6 (starts on stage 1 after continuing)
05B3F461;Circus Caper (USA);;;0392;7A;;0;Infinite power (health) (alt 2)
F4D70C17;City Connection (USA);SZNSTPVG;;;;;0;Infinite lives
F4D70C17;City Connection (USA);IEKEYIZA;;;;;0;Start with double lives
F4D70C17;City Connection (USA);AEKEYIZE;;;;;0;Start with triple lives
F4D70C17;City Connection (USA);SXKPZGVG;;;;;0;Infinite Oil
F4D70C17;City Connection (USA);AXSAPIIA;;;;;0;Start with extra Oil
F4D70C17;City Connection (USA);PEKEIIAA;;;;;0;Start on level 1
F4D70C17;City Connection (USA);ZEKEIIAA;;;;;0;Start on level 2
F4D70C17;City Connection (USA);LEKEIIAA;;;;;0;Start on level 3
F4D70C17;City Connection (USA);GEKEIIAA;;;;;0;Start on level 4
F4D70C17;City Connection (USA);IEKEIIAA;;;;;0;Start on level 5
F4D70C17;City Connection (USA);;;00A2;09;;0;Infinite lives - both players
F4D70C17;City Connection (USA);;;00A4;63;;0;Infinite Oil - both players
F4D70C17;City Connection (USA);;;00A5;FF;;0;MI is very high
2FA2DF5F;Clash at Demonhead (USA);ENOPLZEI;;;;;0;Invincibility (1 of 2)
2FA2DF5F;Clash at Demonhead (USA);ESSPPAEY;;;;;0;Invincibility (2 of 2)
2FA2DF5F;Clash at Demonhead (USA);SZEGZISA;;;;;0;Infinite health
2FA2DF5F;Clash at Demonhead (USA);SXNZKSVK;;;;;0;Infinite barrier hits
2FA2DF5F;Clash at Demonhead (USA);VZSULOVV;;;;;0;Don't die when power hits zero
2FA2DF5F;Clash at Demonhead (USA);VNNGNUSO;;;;;0;Start with 1 of each item
2FA2DF5F;Clash at Demonhead (USA);SXKZGSVS;;;;;0;Infinite supply of all items bought
2FA2DF5F;Clash at Demonhead (USA);AVUGAGST;;;;;0;All items in shop are free
2FA2DF5F;Clash at Demonhead (USA);TAUGKGKY;;;;;0;Start with extra cash (1 of 2)
2FA2DF5F;Clash at Demonhead (USA);UPUGVKXO;;;;;0;Start with extra cash (2 of 2)
2FA2DF5F;Clash at Demonhead (USA);AAEKVGAO;;;;;0;Start with 50% power (1 of 3)
2FA2DF5F;Clash at Demonhead (USA);AEVZNPAO;;;;;0;Start with 50% power (2 of 3)
2FA2DF5F;Clash at Demonhead (USA);ZAOGXGGA;;;;;0;Start with 50% power (3 of 3)
2FA2DF5F;Clash at Demonhead (USA);APEKVGAO;;;;;0;Start with 150% power (1 of 3)
2FA2DF5F;Clash at Demonhead (USA);TAOGXGGA;;;;;0;Start with 150% power (2 of 3)
2FA2DF5F;Clash at Demonhead (USA);AOVZNPAO;;;;;0;Start with 150% power (3 of 3)
2FA2DF5F;Clash at Demonhead (USA);AZEKVGAP;;;;;0;Start with 200% power (1 of 3)
2FA2DF5F;Clash at Demonhead (USA);AAOGXGGE;;;;;0;Start with 200% power (2 of 3)
2FA2DF5F;Clash at Demonhead (USA);AXVZNPAP;;;;;0;Start with 200% power (3 of 3)
2FA2DF5F;Clash at Demonhead (USA);;;009F;10;;0;Infinite health (alt)
C89385DF;Cliffhanger (USA);PASGVGLA;;;;;0;Start with 2 lives
C89385DF;Cliffhanger (USA);IASGVGLA;;;;;0;Start with 6 lives
C89385DF;Cliffhanger (USA);YASGVGLA;;;;;0;Start with 8 lives
C89385DF;Cliffhanger (USA);PASGVGLE;;;;;0;Start with 10 lives
C89385DF;Cliffhanger (USA);SXEKKSVK;;;;;0;Infinite lives
C89385DF;Cliffhanger (USA);SZVPOKVK;;;;;0;Protection from most hits
C89385DF;Cliffhanger (USA);PAKGUGLA;;;;;0;Start with 1 continue
C89385DF;Cliffhanger (USA);IAKGUGLA;;;;;0;Start with 5 continues
C89385DF;Cliffhanger (USA);YAKGUGLA;;;;;0;Start with 7 continues
C89385DF;Cliffhanger (USA);PAKGUGLE;;;;;0;Start with 9 continues
C89385DF;Cliffhanger (USA);ULOTSYTN;;;;;0;Infinite continues
C89385DF;Cliffhanger (USA);SUNPXXSO;;;;;0;Don't burn money at campfire
C89385DF;Cliffhanger (USA);AXOKNGAP;;;;;0;Start with 2x health (does not show on meter)
C89385DF;Cliffhanger (USA);AEOKNGAO;;;;;0;Start with 1/2 health
C89385DF;Cliffhanger (USA);VTVKVKSE;;;;;0;Start with $100
C89385DF;Cliffhanger (USA);VTVKUKSE;;;;;0;Start with $10,000
C89385DF;Cliffhanger (USA);VGVKUKSE;;;;;0;Start with $650,000 (displays $xx0000 until you pick up first money bag)
C89385DF;Cliffhanger (USA);YONKKXAP;;;;;0;Some bags contain mega-money, some contain no money
C89385DF;Cliffhanger (USA);;;0405;10;;0;Infinite health
C89385DF;Cliffhanger (USA);;;0406;03;;0;Infinite lives (alt)
23A60A62;Clu Clu Land (World);GXLILL;;;;;0;Infinite lives - both players
23A60A62;Clu Clu Land (World);GZPGSL;;;;;0;Infinite time
23A60A62;Clu Clu Land (World);PAGKGL;;;;;0;Start with 1 life - both players
23A60A62;Clu Clu Land (World);APGKGL;;;;;0;Start with 10 lives - both players
23A60A62;Clu Clu Land (World);TEYIGL;;;;;0;Increase extra time
23A60A62;Clu Clu Land (World);VTSKPLSA;;;;;0;Start with 1 life - P2
23A60A62;Clu Clu Land (World);IEVISZZA;;;;;0;Shoot more rays
23A60A62;Clu Clu Land (World);AOVSOZAZ;;;;;0;Shoot shorter rays
23A60A62;Clu Clu Land (World);ASVSOZAZ;;;;;0;Shoot longer rays
23A60A62;Clu Clu Land (World);AASIAYGA;;;;;0;Enemy can go thru gold bars
94CCBBBC;Cobra Command (USA);AAVIUGLA;;;;;0;Invincibility (1 of 3)
94CCBBBC;Cobra Command (USA);PPVIXKUL;;;;;0;Invincibility (2 of 3)
94CCBBBC;Cobra Command (USA);SXOISKSE;;;;;0;Invincibility (3 of 3)
94CCBBBC;Cobra Command (USA);GZSSNGST;;;;;0;Immune to weapon damage
94CCBBBC;Cobra Command (USA);SXUAAOVK;;;;;0;Start with infinite lives
94CCBBBC;Cobra Command (USA);AAUVGZGA;;;;;0;Start with 1 life
94CCBBBC;Cobra Command (USA);AAUVGZGE;;;;;0;Start with 9 lives
94CCBBBC;Cobra Command (USA);;;05A5;01;;0;Start with Dual Gun
94CCBBBC;Cobra Command (USA);;;05A5;02;;0;Start with ATG
94CCBBBC;Cobra Command (USA);;;05A5;03;;0;Start with Rapid Fire
94CCBBBC;Cobra Command (USA);;;05A5;04;;0;Start with 3-Way Gun
94CCBBBC;Cobra Command (USA);;;05A6;01;;0;Start with Twin Missile
94CCBBBC;Cobra Command (USA);;;05A6;02;;0;Start with Homing Missile
94CCBBBC;Cobra Command (USA);;;05A6;03;;0;Start with Homing Missile 1
94CCBBBC;Cobra Command (USA);;;05A6;04;;0;Start with Homing Missile 2
94CCBBBC;Cobra Command (USA);;;05A6;05;;0;Start with Firebomb
94CCBBBC;Cobra Command (USA);;;05A6;06;;0;Start with Mines
94CCBBBC;Cobra Command (USA);;;05A7;01;;0;Start with Armor
94CCBBBC;Cobra Command (USA);;;05A7;02;;0;Start with Super Armor
94CCBBBC;Cobra Command (USA);;;05A7;03;;0;Start with Hyper Armor
94CCBBBC;Cobra Command (USA);;;05A8;01;;0;Start with Turbo Engine
94CCBBBC;Cobra Command (USA);;;05A8;02;;0;Start with Super Engine
94CCBBBC;Cobra Command (USA);;;05A8;03;;0;Start with Hyper Engine
94CCBBBC;Cobra Command (USA);;;05A9;00;;0;Start with Rope
94CCBBBC;Cobra Command (USA);;;05A9;01;;0;Start with Ladder
94CCBBBC;Cobra Command (USA);;;05BB;09;;0;Start with infinite lives (alt)
C8AD4F32;Cobra Triangle (USA);ATVXKLEI;;;;;0;Invincibility
C8AD4F32;Cobra Triangle (USA);SZUXZVVK;;;;;0;Infinite continue options
C8AD4F32;Cobra Triangle (USA);SZEVNOVK;;;;;0;Don't lose life after dying from damage
C8AD4F32;Cobra Triangle (USA);SZVTSOVK;;;;;0;Don't lose life after dying from time running out
C8AD4F32;Cobra Triangle (USA);ENXTPVSA;;;;;0;Never lose your power-ups (1 of 2)
C8AD4F32;Cobra Triangle (USA);LEXTZVAX;;;;;0;Never lose your power-ups (2 of 2)
C8AD4F32;Cobra Triangle (USA);VVXEAUSE;;;;;0;Gain an extra minute (1 of 2)
C8AD4F32;Cobra Triangle (USA);LOXEPLIP;;;;;0;Gain an extra minute (2 of 2)
C8AD4F32;Cobra Triangle (USA);EIXLPGEL;;;;;0;Hit anywhere (1 of 6)
C8AD4F32;Cobra Triangle (USA);ESKZXGEL;;;;;0;Hit anywhere (2 of 6)
C8AD4F32;Cobra Triangle (USA);KPULZGNO;;;;;0;Hit anywhere (3 of 6)
C8AD4F32;Cobra Triangle (USA);OLKXOSOO;;;;;0;Hit anywhere (4 of 6)
